id,idempotency_key,tipo,almacen_origen_id,almacen_destino_id,material_id,cantidad,created_at,motivo,ref_externa,evidencia_key,usuario_op_id,fecha,from_almacen_id,to_almacen_id,tecnico_id,nota
64961895-9251-4366-9807-ef0ab52f1416,,ingreso,,,1,20,2025-10-04 01:05:11.939549+00,,,,,2025-10-04 01:05:11.939549+00,,,,seed MAIN emergencia
a0549872-433f-4700-9a59-2509996b4c94,,egreso,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,3,1,2025-10-03 20:59:50.268747+00,,,,,2025-10-03 20:59:50.268747+00,,,6,ajuste -1 TEC-6
7243f26c-b50f-46c5-8af7-b7918513e241,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 20:59:50.224894+00,,,,,2025-10-03 20:59:50.224894+00,,,6,ajuste +1 TEC-6
7c03c196-1a6f-40bf-aa9d-edab97793473,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:59:49.925778+00,,,,,2025-10-03 20:59:49.925778+00,,,6,smoke transferencia MAIN->TEC-6 2025-10-03T15:59:49-05:00
30ddb4ce-33d3-46a1-9ddb-b8e1c35efc6d,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 20:59:49.925778+00,,,,,2025-10-03 20:59:49.925778+00,,,6,smoke transferencia MAIN->TEC-6 2025-10-03T15:59:49-05:00
6ee536dd-6f0c-47c3-ae95-1be207c4ed2b,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 20:48:43.397355+00,,,,,2025-10-03 20:48:43.397355+00,,,6,smoke transferencia MAIN->TEC-6 2025-10-03T15:48:43-05:00
b10c1138-0a5d-4168-b014-f197d113ffb7,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:48:43.397355+00,,,,,2025-10-03 20:48:43.397355+00,,,6,smoke transferencia MAIN->TEC-6 2025-10-03T15:48:43-05:00
33ac1f10-cddd-4528-be20-723f33cefc87,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:43:50.820694+00,,,,,2025-10-03 20:43:50.820694+00,,,,
f34a9bbb-902e-4228-8096-7e7052ae9153,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:43:50.783006+00,,,,,2025-10-03 20:43:50.783006+00,,,,
29d2a5ef-ca26-4d96-ae94-5206af1673a9,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:43:43.578249+00,,,,,2025-10-03 20:43:43.578249+00,,,,
57d9c052-a59a-4e48-9e7f-209d305ff339,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:43:43.578249+00,,,,,2025-10-03 20:43:43.578249+00,,,,
5799a960-eb1a-4c36-8ac5-4e44fefc26a1,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:43:29.764867+00,,,,,2025-10-03 20:43:29.764867+00,,,,
d5c227a1-d360-4ef9-9f08-548ad1595fbe,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:43:29.764867+00,,,,,2025-10-03 20:43:29.764867+00,,,,
b0babca3-a55e-4fbd-ad8b-939b10e357ae,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:36:16.336778+00,,,,,2025-10-03 20:36:16.336778+00,,,,
0a77f50e-5ad6-48e2-8202-ce9c2e6491ef,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:36:16.309063+00,,,,,2025-10-03 20:36:16.309063+00,,,,
4c938089-eb1c-4ba1-bee3-d68812b82ed8,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:36:04.301165+00,,,,,2025-10-03 20:36:04.301165+00,,,,
5dde7178-c375-4f5a-9fa7-d916b0001bb0,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:36:04.301165+00,,,,,2025-10-03 20:36:04.301165+00,,,,
2b6028be-2aac-4dc7-ba0e-e7a61e130cbd,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:35:47.298423+00,,,,,2025-10-03 20:35:47.298423+00,,,,
ff3c3b41-3f0c-4a57-9e91-72259e4fd4b6,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:35:47.298423+00,,,,,2025-10-03 20:35:47.298423+00,,,,
4be9472d-237b-4c82-ab61-12dcec4fed6b,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:26:37.415729+00,,,,,2025-10-03 20:26:37.415729+00,,,,
24516787-3a19-4d89-bbdc-06667a64b3e7,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:26:37.415729+00,,,,,2025-10-03 20:26:37.415729+00,,,,
910068b2-ea0c-4057-a83c-34ff934c4f91,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:24:42.060274+00,,,,,2025-10-03 20:24:42.060274+00,,,,
423aee41-9d94-4b7a-97a5-57f2c672c16a,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:22:18.523491+00,,,,,2025-10-03 20:22:18.523491+00,,,,
e55ba590-a7e1-4fce-875e-404571fa5983,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:22:18.523491+00,,,,,2025-10-03 20:22:18.523491+00,,,,
b7bafdee-46a9-4e3e-a2fb-ce3387708163,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 20:14:05.63734+00,,,,,2025-10-03 20:14:05.63734+00,,,,
f4e4a78e-fe7e-4f3d-b55c-05653a046731,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 20:14:05.63734+00,,,,,2025-10-03 20:14:05.63734+00,,,,
8ae5d870-1f95-4742-911b-8c06e8756bd2,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 19:54:29.638197+00,,,,,2025-10-03 19:54:29.638197+00,,,,
04b7b1de-0135-452c-ad27-39c2cacd5d90,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,3,1,2025-10-03 19:54:29.638197+00,,,,,2025-10-03 19:54:29.638197+00,,,,
6f5c857f-7eb7-4d8a-b2ee-0fc5c4126caa,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,3,1,2025-10-03 19:20:47.705611+00,,,,,2025-10-03 19:20:47.705611+00,,,,seed M3 CENTRAL
6dd8688e-6f00-40ec-94f6-f2f93c06a552,,ingreso,,,1,1,2025-10-03 18:49:42.328324+00,,,,,2025-10-03 18:49:42.328324+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
ec5d7958-029f-41dc-a664-6aad45dde204,,egreso,,,1,1,2025-10-03 18:49:42.257955+00,,,,,2025-10-03 18:49:42.257955+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
16f6b848-23f4-410e-b56a-e0007f2f0328,,ingreso,,,1,1,2025-10-03 18:43:18.427576+00,,,,,2025-10-03 18:43:18.427576+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → CENTRAL
f6927af3-8bda-4fa3-a88b-bb716284d26a,,egreso,,,1,1,2025-10-03 18:43:18.399494+00,,,,,2025-10-03 18:43:18.399494+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
6c84d675-55e6-4b18-b9ee-c037afb0bfef,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,1,1,2025-10-03 18:29:26.360352+00,,,,,2025-10-03 18:29:26.360352+00,,,,
d444f40b-a9a3-4b9a-b040-a869f91b9826,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,1,2025-10-03 18:29:26.102228+00,,,,,2025-10-03 18:29:26.102228+00,,,,
35a5c11d-a94e-44f4-bd06-8769f4081459,,ingreso,,,1,1,2025-10-03 18:26:46.117191+00,,,,,2025-10-03 18:26:46.117191+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
bcfabd6d-f4c5-4d91-b586-8cbc9629329a,,egreso,,,1,1,2025-10-03 18:26:46.094156+00,,,,,2025-10-03 18:26:46.094156+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
8d7d7145-6e7c-4f71-bf11-793602063666,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,1,1,2025-10-03 18:26:12.354546+00,,,,,2025-10-03 18:26:12.354546+00,,,,
be12744f-234e-4388-a12e-01d3e5136a80,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,1,2025-10-03 18:26:12.100817+00,,,,,2025-10-03 18:26:12.100817+00,,,,
1ae68910-47c6-457f-ba8a-b1543b993179,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,3,2025-10-03 18:26:04.082571+00,,,,,2025-10-03 18:26:04.082571+00,,,,
223575b9-3320-416a-8b4b-47542bfad077,,ingreso,,,1,1,2025-10-03 18:17:47.217768+00,,,,,2025-10-03 18:17:47.217768+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
d9fd0c60-ea7b-4bbc-a809-785e8b36dc98,,egreso,,,1,1,2025-10-03 18:17:47.192852+00,,,,,2025-10-03 18:17:47.192852+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
af61046f-0e93-4c3f-ac85-0bf14b96f95b,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,1,2025-10-03 18:17:19.07554+00,,,,,2025-10-03 18:17:19.07554+00,,,,
75918604-c08e-49f5-bee8-479a18fc927d,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,2,2025-10-03 18:16:37.190376+00,,,,,2025-10-03 18:16:37.190376+00,,,,
b7737155-1cc3-4b07-9235-0caf0fd1aeee,,egreso,2d54377d-d817-4445-9c96-bee4a1bc0105,,1,1,2025-10-03 18:15:15.373759+00,,,,,2025-10-03 18:15:15.373759+00,,,,
9bccd389-1eb8-4c5d-83bc-23efbb6e5f0a,,ingreso,,2d54377d-d817-4445-9c96-bee4a1bc0105,1,1,2025-10-03 18:15:14.902679+00,,,,,2025-10-03 18:15:14.902679+00,,,,
266459cf-5965-4806-a890-cbc6a9ac37e4,,ingreso,,,1,1,2025-10-03 17:40:09.198832+00,,,,,2025-10-03 17:40:09.198832+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
1d13284a-2b51-4546-851c-d4d792ee4c1f,,egreso,,,1,1,2025-10-03 17:40:09.167395+00,,,,,2025-10-03 17:40:09.167395+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
f347d847-26be-4ac0-8662-a70fca3bb46b,,ingreso,,,1,1,2025-10-03 17:39:38.334943+00,,,,,2025-10-03 17:39:38.334943+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
9e489307-9689-4797-b980-b52e999fe441,,egreso,,,1,1,2025-10-03 17:39:38.307901+00,,,,,2025-10-03 17:39:38.307901+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
4b116cf7-e786-4ade-985e-387b95aec4af,,ingreso,,,1,1,2025-10-03 17:39:09.054621+00,,,,,2025-10-03 17:39:09.054621+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
370b8109-983f-4a42-b7e1-dc68aa6b6d59,,egreso,,,1,1,2025-10-03 17:39:09.026019+00,,,,,2025-10-03 17:39:09.026019+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
9c889fa2-76a7-414c-a281-cd1a3290a75b,,ingreso,,,1,1,2025-10-03 17:36:53.691391+00,,,,,2025-10-03 17:36:53.691391+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
e6123b07-1da8-463b-87aa-2a5a4da3c7d4,,egreso,,,1,1,2025-10-03 17:36:53.672174+00,,,,,2025-10-03 17:36:53.672174+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
8f138dfe-e81c-4344-a72e-edf64ecd5441,,ingreso,,,1,1,2025-10-03 17:36:51.223153+00,,,,,2025-10-03 17:36:51.223153+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
d2ef2fbf-cdcd-4fca-8189-e61323ae64db,,egreso,,,3,1,2025-10-03 17:36:49.802877+00,,,,,2025-10-03 17:36:49.802877+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
57cdf154-5831-499c-9d6c-dbfa5a08a580,,ingreso,,,3,1,2025-10-03 17:36:49.676267+00,,,,,2025-10-03 17:36:49.676267+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
c55d933d-94ab-4f4a-9b25-bd3a14dcbda9,,ingreso,,,1,1,2025-10-03 17:33:44.990007+00,,,,,2025-10-03 17:33:44.990007+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,rollback suave egreso fallido
2701cef1-f05b-47cf-a251-393a10bfc99f,,ingreso,,,1,1,2025-10-03 17:33:44.385788+00,,,,,2025-10-03 17:33:44.385788+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
748f904b-4989-44e2-9338-c4c8cb3fcc04,,egreso,,,1,1,2025-10-03 17:33:44.359741+00,,,,,2025-10-03 17:33:44.359741+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
5d05d465-4f61-4e07-a21b-a6813bb4085f,,ingreso,,,1,1,2025-10-03 17:21:42.336065+00,,,,,2025-10-03 17:21:42.336065+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,rollback suave egreso fallido
ae3b72f8-50aa-4237-a5ec-4bf228a8a34f,,ingreso,,,1,1,2025-10-03 17:21:42.298885+00,,,,,2025-10-03 17:21:42.298885+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke devolución TEC-6 → Central
fef35b61-8553-4e32-ac09-b651ef0119f3,,egreso,,,1,1,2025-10-03 17:21:42.271074+00,,,,,2025-10-03 17:21:42.271074+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
0280d837-8a98-4694-ba9c-a30b4eadd46c,,egreso,,,1,1,2025-10-03 17:19:00.746947+00,,,,,2025-10-03 17:19:00.746947+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
fcfd93c9-8873-4def-a085-da33266ddf99,,egreso,,,1,1,2025-10-03 17:18:39.858142+00,,,,,2025-10-03 17:18:39.858142+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
25080b30-abd9-457d-89b2-4549c6b31985,,ingreso,,,3,1,2025-10-03 17:08:45.771643+00,,,,,2025-10-03 17:08:45.771643+00,,846d87aa-891c-4ed0-a9bb-a71594ec6654,,
8e23503e-acfe-41d5-b477-b7aaff1dfbd5,,ingreso,,,1,1,2025-10-03 17:08:43.660958+00,,,,,2025-10-03 17:08:43.660958+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
62e756cd-53cb-4e23-8960-94abf77809cd,,egreso,,,3,1,2025-10-03 17:08:42.214426+00,,,,,2025-10-03 17:08:42.214426+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
0aaca738-40ff-4478-88ec-0f50b3e01ce8,,ingreso,,,3,1,2025-10-03 17:08:42.051143+00,,,,,2025-10-03 17:08:42.051143+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
91f523e9-1c87-464e-88e9-61d8cfe507f9,,ingreso,,,3,1,2025-10-03 17:08:21.70527+00,,,,,2025-10-03 17:08:21.70527+00,,846d87aa-891c-4ed0-a9bb-a71594ec6654,,
0a540724-ce3f-4953-a89f-7535f74b5734,,ingreso,,,1,1,2025-10-03 17:05:41.617736+00,,,,,2025-10-03 17:05:41.617736+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
2834c135-35dd-4958-bd7c-0ba6c10bdc71,,egreso,,,3,1,2025-10-03 17:05:40.213373+00,,,,,2025-10-03 17:05:40.213373+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
e4d93e7d-de74-42a3-8c13-3c09c88fcebc,,ingreso,,,3,1,2025-10-03 17:05:40.084335+00,,,,,2025-10-03 17:05:40.084335+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
66b0f657-cf33-4b39-9ced-39cda4d26c52,,ingreso,,,1,1,2025-10-03 17:05:00.774009+00,,,,,2025-10-03 17:05:00.774009+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
90e3c367-5d68-45ca-ab19-b0ba1088b44b,,ingreso,,,1,1,2025-10-03 17:01:33.526621+00,,,,,2025-10-03 17:01:33.526621+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
1cecdce4-5ff9-4dc4-b039-88c67c5087c1,,egreso,,,3,1,2025-10-03 16:59:05.493096+00,,,,,2025-10-03 16:59:05.493096+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
eb0fb672-2097-4d36-8931-cdfbd487d5d9,,ingreso,,,3,1,2025-10-03 16:59:05.361876+00,,,,,2025-10-03 16:59:05.361876+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
dcd1b623-1d24-49a6-bb24-e47d10a99e3c,,egreso,,,3,1,2025-10-03 16:59:04.792989+00,,,,,2025-10-03 16:59:04.792989+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
9c6eb8c8-84b0-4db8-8109-8044be0ab025,,ingreso,,,3,1,2025-10-03 16:59:04.655606+00,,,,,2025-10-03 16:59:04.655606+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
d27b7714-a505-4282-bd1a-bb5a228cbafd,,egreso,,,3,1,2025-10-03 16:56:34.941804+00,,,,,2025-10-03 16:56:34.941804+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
bc96b25d-d60c-49bd-839c-37cafd1ddca1,,ingreso,,,3,1,2025-10-03 16:56:34.818129+00,,,,,2025-10-03 16:56:34.818129+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
e2ad6ec6-0fb3-4985-90e9-cd473f0ab289,,egreso,,,3,1,2025-10-03 16:56:34.319322+00,,,,,2025-10-03 16:56:34.319322+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
960c44dd-f203-43a5-abe4-5f592f0e8397,,ingreso,,,3,1,2025-10-03 16:56:34.190317+00,,,,,2025-10-03 16:56:34.190317+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
9dd05aa7-a62a-4c74-8008-99b59dd0ce82,,egreso,,,3,1,2025-10-03 16:44:09.725138+00,,,,,2025-10-03 16:44:09.725138+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
9370178b-2352-4e51-8d57-f11c59dac928,,ingreso,,,3,1,2025-10-03 16:44:09.605251+00,,,,,2025-10-03 16:44:09.605251+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
2d9a831a-7429-4896-a29c-34283423d240,,egreso,,,3,1,2025-10-03 16:44:09.099965+00,,,,,2025-10-03 16:44:09.099965+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
a7c295b5-b376-4465-8535-78db995d6622,,ingreso,,,3,1,2025-10-03 16:44:08.969314+00,,,,,2025-10-03 16:44:08.969314+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
8f3cf6ae-51f8-43d8-9473-2e237b278cb5,,egreso,,,3,1,2025-10-03 16:39:09.935809+00,,,,,2025-10-03 16:39:09.935809+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
3b9c059d-d50f-4935-8508-3f985c661560,,ingreso,,,3,1,2025-10-03 16:39:09.814675+00,,,,,2025-10-03 16:39:09.814675+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
10d60178-c200-4703-bc14-fd34173fb205,,egreso,,,3,1,2025-10-03 16:39:09.27021+00,,,,,2025-10-03 16:39:09.27021+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
3bc770d7-a833-477c-9547-1fe6c616d4b1,,ingreso,,,3,1,2025-10-03 16:39:09.13796+00,,,,,2025-10-03 16:39:09.13796+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
950ab037-6a67-4954-974e-87f519e6b706,,egreso,,,3,1,2025-10-03 16:37:32.23085+00,,,,,2025-10-03 16:37:32.23085+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
b6987bbc-2713-4ada-aa8c-b7462434f09a,,ingreso,,,3,1,2025-10-03 16:37:32.100973+00,,,,,2025-10-03 16:37:32.100973+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
dbb449bf-902c-4f2a-8402-7a5b79559596,,egreso,,,3,1,2025-10-03 16:37:31.581356+00,,,,,2025-10-03 16:37:31.581356+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
c37ac0ee-0c43-4910-90e5-c58928b85b95,,ingreso,,,3,1,2025-10-03 16:37:31.453509+00,,,,,2025-10-03 16:37:31.453509+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
b513dfa1-2b0b-4627-a86e-1ecfa702d20d,,egreso,,,3,1,2025-10-03 16:34:57.677257+00,,,,,2025-10-03 16:34:57.677257+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
276e790d-d0c4-4397-95dc-4250d8f7939c,,ingreso,,,3,1,2025-10-03 16:34:57.556297+00,,,,,2025-10-03 16:34:57.556297+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
d3edc62e-da64-4af7-8281-db10779fe397,,egreso,,,3,1,2025-10-03 16:34:56.944231+00,,,,,2025-10-03 16:34:56.944231+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
80a37463-3d53-4f11-9e38-2bd8cf4bfac7,,ingreso,,,3,1,2025-10-03 16:34:56.80598+00,,,,,2025-10-03 16:34:56.80598+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
8156c539-58e5-43e0-aae3-1a5ada9fbbc1,,egreso,,,3,1,2025-10-03 16:34:56.252807+00,,,,,2025-10-03 16:34:56.252807+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
8125dbdc-70ba-4627-9534-3fe2152646cf,,ingreso,,,3,1,2025-10-03 16:34:56.11781+00,,,,,2025-10-03 16:34:56.11781+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
c29dc104-3975-4504-8118-a7c411d69e04,,egreso,,,3,1,2025-10-03 16:32:46.298349+00,,,,,2025-10-03 16:32:46.298349+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
5a4c740f-315e-4fbd-9ab4-b8354b5665e6,,ingreso,,,3,1,2025-10-03 16:32:46.122833+00,,,,,2025-10-03 16:32:46.122833+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
9d459156-f26d-486d-9281-00fe3d219629,,ingreso,,,1,1,2025-10-03 16:26:36.437352+00,,,,,2025-10-03 16:26:36.437352+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
a65f4b1f-d1aa-4d67-a75a-0b4e6c0f622d,,egreso,,,3,1,2025-10-03 16:22:53.233305+00,,,,,2025-10-03 16:22:53.233305+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
479b12d4-c33f-44ba-a108-79ab984a7ec9,,ingreso,,,3,1,2025-10-03 16:22:53.11204+00,,,,,2025-10-03 16:22:53.11204+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
fd51dbac-dddd-48b1-8b05-b47ed5896568,,ingreso,,,1,1,2025-10-03 16:22:50.89131+00,,,,,2025-10-03 16:22:50.89131+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
769d9205-2a72-45cb-bacb-46293fe53a89,,egreso,,,3,1,2025-10-03 16:22:48.384564+00,,,,,2025-10-03 16:22:48.384564+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
35a5bf49-e1a6-4941-a417-4fcc081dd35d,,ingreso,,,3,1,2025-10-03 16:22:48.246322+00,,,,,2025-10-03 16:22:48.246322+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
38a1b074-e731-4ccc-80c2-9eca70fbeb90,,egreso,,,3,1,2025-10-03 16:18:19.820939+00,,,,,2025-10-03 16:18:19.820939+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
6ca89b12-a206-430d-ad4b-c478a83d4ee1,,ingreso,,,3,1,2025-10-03 16:18:19.688557+00,,,,,2025-10-03 16:18:19.688557+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
9da71637-60f9-47ed-93ba-03630b8ccbb7,,ingreso,,,2,1,2025-10-03 15:57:26.913528+00,,,,,2025-10-03 15:57:26.913528+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 REPEATER
92577690-6d16-4b4a-aaec-8bb549f412e6,,ingreso,,,1,1,2025-10-03 15:57:24.998986+00,,,,,2025-10-03 15:57:24.998986+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden MAN-250930130817] retirar ONT ONT-ABC-001
8bc565f8-85b2-4ed2-86c7-0ca42af71c1b,,egreso,,,1,1,2025-10-03 15:57:24.743069+00,,,,,2025-10-03 15:57:24.743069+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden MAN-250930130817] asignar ONT ONT-ABC-001
510758f3-86d6-4d84-b608-5844c02d9bd2,,ingreso,,,1,1,2025-10-03 15:57:24.484631+00,,,,,2025-10-03 15:57:24.484631+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
7059c64c-3efc-4c39-aeda-f771778a0405,,ingreso,,,2,1,2025-10-03 15:49:23.073669+00,,,,,2025-10-03 15:49:23.073669+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden MAN-250930130817] retirar REPEATER REP-XYZ-123
dda50c19-c93c-4b27-ac62-1f1bc7f1d79e,,egreso,,,2,1,2025-10-03 15:49:22.823691+00,,,,,2025-10-03 15:49:22.823691+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden MAN-250930130817] asignar REPEATER REP-XYZ-123
9752fefe-58ec-4b0f-bd8e-3abef83f9ad2,,ingreso,,,2,1,2025-10-03 15:49:22.553448+00,,,,,2025-10-03 15:49:22.553448+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 REPEATER
ec296830-0ce5-47b8-be02-5ec9335eebeb,,ingreso,,,1,1,2025-10-03 15:48:13.938118+00,,,,,2025-10-03 15:48:13.938118+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000001] retirar ONT ONT-ABC-001
c982f62f-9a41-4d83-9396-b762d4dde4ca,,egreso,,,1,1,2025-10-03 15:48:13.62628+00,,,,,2025-10-03 15:48:13.62628+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000001] asignar ONT ONT-ABC-001
4eb6aa1b-ab38-490b-9c4c-4ca616b89586,,ingreso,,,1,1,2025-10-03 15:48:13.367325+00,,,,,2025-10-03 15:48:13.367325+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
